playerID,GP,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,note,year
atkinch01,40,751,249,6,42,48,95,19,1,48,60,235,88,43,31,130,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
atkinch01,24,793,289,3,42,45,128,26,1,44,42,249,104,54,42,111,39,4,0,134,54,3,11,14,15,3,0,10,2,39,17,19,17,10,3,,2003
brezepr01,18,72,28,5,10,15,3,0,3,6,13,26,12,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
brownkw01,74,2239,805,178,372,550,112,66,52,140,144,589,288,334,228,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
crawfja01,80,2811,1383,46,237,283,405,111,29,193,161,1318,509,240,200,521,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
croshau01,77,1051,387,60,183,243,52,24,14,55,101,307,119,104,93,144,56,13,0,214,63,13,27,40,12,4,3,6,17,55,19,21,17,24,8,,2003
daniean01,71,1512,571,23,119,142,298,45,6,61,64,398,187,184,155,116,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
davisda01,76,1682,331,158,240,398,72,43,62,40,154,281,133,106,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
diopde01,56,730,126,72,127,199,34,26,51,29,116,147,57,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
dunlemi02,75,2336,877,87,355,442,220,68,13,143,169,720,323,185,137,254,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
evansre01,75,1280,217,156,252,408,33,54,10,65,176,165,67,148,83,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
finlemi01,72,2778,1342,78,247,325,212,84,39,83,118,1159,514,193,164,370,150,5,0,196,65,6,10,16,13,4,3,9,8,68,26,10,6,26,7,,2003
francst01,79,3194,1310,116,317,433,493,139,35,294,257,1117,450,435,337,250,73,5,0,222,96,6,36,42,38,7,1,21,18,70,30,40,29,17,7,,2003
gilled01,22,157,50,4,13,17,16,9,1,12,16,36,15,20,17,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
hoibefr01,79,1804,530,21,247,268,109,66,10,44,136,383,178,116,98,172,76,18,0,438,115,9,57,66,23,16,0,8,29,86,39,15,15,48,22,,2003
howarju01,81,2877,1376,171,399,570,158,54,22,178,284,1169,529,393,318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
jamesle01,79,3122,1654,99,333,432,465,130,58,273,149,1492,622,460,347,217,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
johnser02,66,965,127,61,171,232,24,27,43,30,156,103,55,28,17,1,0,18,0,356,48,27,57,84,13,11,10,6,56,38,19,16,10,0,0,,2003
knighbr01,3,19,2,0,3,3,4,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
knighbr01,32,598,136,11,50,61,102,52,0,44,50,138,58,27,19,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
knighbr01,21,420,123,3,45,48,98,29,0,25,56,105,46,38,30,3,1,5,0,101,21,3,8,11,17,14,1,7,12,23,6,11,9,0,0,,2003
lewisra02,80,2931,1421,133,385,518,175,99,54,135,233,1229,535,270,206,386,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
mariosh01,79,3217,1498,212,525,737,214,167,104,156,203,1341,590,268,228,265,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
millean02,82,2838,1214,127,239,366,501,142,25,215,194,941,430,411,342,65,12,5,0,174,77,15,8,23,16,8,0,10,16,72,34,11,9,2,0,,2003
millemi01,65,1770,722,42,174,216,232,59,14,107,162,616,270,141,102,215,80,4,0,98,30,0,12,12,3,5,0,5,4,34,12,3,1,13,5,,2003
nachbbo01,45,516,138,8,62,70,30,14,14,23,72,132,47,29,21,63,23,5,0,41,14,1,5,6,2,1,0,2,9,9,4,5,5,3,1,,2003
nailole01,27,300,142,26,37,63,17,10,7,24,48,138,63,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
nailole01,8,83,29,8,6,14,4,1,0,0,9,27,11,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
nailole01,22,397,170,30,36,66,17,4,1,21,36,162,73,30,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
oaklech01,7,25,9,0,5,5,2,0,0,1,8,6,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
outlabo01,82,1606,379,125,217,342,90,73,70,69,170,312,159,116,61,4,0,4,0,61,2,1,3,4,6,2,2,3,9,7,0,4,2,0,0,,2003
packro01,26,220,49,4,14,18,27,12,1,16,20,52,22,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
piatker01,49,703,201,10,63,73,26,16,5,29,42,191,72,16,14,122,43,1,0,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,,2003
popema01,4,20,2,0,3,3,0,1,0,3,8,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
princta01,82,2701,841,93,297,390,191,63,69,119,149,723,338,141,108,157,57,23,0,795,228,41,96,137,53,25,31,19,61,212,87,55,41,49,13,,2003
ratlith01,53,1648,438,105,276,381,51,30,166,86,189,373,171,147,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
ratlith01,32,1016,234,90,143,233,20,24,141,34,111,176,95,70,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
smithja01,31,168,64,11,20,31,11,2,6,7,25,70,26,20,12,3,0,4,0,10,5,1,2,3,0,0,1,0,2,2,1,4,3,0,0,,2003
sprewla01,82,3100,1375,56,254,310,286,88,21,158,101,1266,518,295,240,299,99,18,0,772,357,11,68,79,72,29,12,47,35,309,130,77,60,96,37,,2003
trentga01,68,1025,379,83,133,216,49,12,17,54,129,328,155,91,69,6,0,13,0,70,21,6,6,12,2,0,0,3,11,25,8,8,5,2,0,,2003
udokaim01,4,28,8,1,4,5,2,2,1,3,3,9,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
walkesa01,33,418,105,42,70,112,6,9,11,15,54,99,38,44,29,2,0,4,0,11,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,,2003
wardch01,35,827,305,10,86,96,170,47,8,69,74,260,115,21,16,138,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
wardch01,36,425,119,2,46,48,45,17,3,27,33,130,45,6,4,68,25,5,0,13,11,0,0,0,1,2,0,2,2,6,4,0,0,3,3,,2003
wellsbo01,13,404,158,21,40,61,35,20,3,32,38,175,68,27,21,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
wellsbo01,59,1468,728,57,142,199,104,71,16,129,159,675,295,156,117,61,21,4,0,94,47,2,10,12,4,4,1,9,8,37,19,14,9,1,0,,2003
willial02,56,1730,494,18,132,150,224,55,10,78,114,496,201,85,66,89,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
willisc01,16,267,117,23,49,72,6,15,7,6,45,101,53,13,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2003
willisc01,27,260,81,15,45,60,11,5,9,10,50,85,37,14,7,1,0,3,0,11,0,2,2,4,0,0,1,0,3,4,0,0,0,0,0,,2003
allenma01,14,248,83,24,28,52,11,4,11,11,29,76,35,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
allenma01,22,271,111,16,31,47,7,5,11,7,24,101,49,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
anderke01,39,717,195,23,60,83,98,33,0,46,81,190,81,37,27,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
anderke01,4,26,8,1,4,5,5,0,0,3,6,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
artesro01,7,291,172,8,37,45,22,12,6,17,27,119,59,51,47,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
atkinch01,82,2903,1115,31,166,197,358,73,2,151,181,910,388,203,163,455,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
bonnema01,82,1553,589,108,177,285,48,39,19,40,220,463,247,71,56,92,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
brezepr01,72,2276,938,226,305,531,86,33,55,106,183,756,387,220,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
brownkw01,42,908,292,72,134,206,39,25,15,67,112,237,109,129,74,0,0,3,0,60,15,4,11,15,3,0,2,2,5,13,5,9,5,0,0,,2004
crawfja01,70,2688,1241,33,170,203,302,92,19,148,135,1097,437,216,182,512,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
croshau01,73,1827,647,103,272,375,98,48,17,104,154,497,188,256,226,174,45,10,0,88,25,7,10,17,0,4,1,6,10,10,4,18,15,4,2,,2004
daniean01,75,2026,843,20,149,169,309,51,3,78,78,623,273,304,248,165,49,11,0,331,152,4,27,31,49,11,0,11,13,94,44,70,60,14,4,,2004
davisda01,36,577,112,61,92,153,23,13,32,20,79,109,45,38,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
davisda01,25,730,172,91,131,222,24,19,33,23,83,125,67,61,38,0,0,13,0,311,69,37,44,81,5,9,6,9,35,58,26,25,17,0,0,,2004
diopde01,39,306,40,30,40,70,15,8,27,12,53,69,20,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
dunlemi02,79,2570,1057,97,338,435,203,79,26,132,198,905,408,172,134,276,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
evansre01,79,1881,387,254,482,736,58,58,15,104,202,275,131,234,125,2,0,11,0,208,41,27,54,81,5,5,3,11,31,37,15,21,11,0,0,,2004
finlemi01,64,2358,1003,45,217,262,169,48,18,60,123,907,387,136,113,285,116,13,0,491,170,13,43,56,28,17,0,13,32,153,65,18,16,61,24,,2004
francst01,78,2978,1663,126,324,450,547,112,28,317,273,1330,563,606,499,127,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
gilled01,73,1021,269,16,96,112,83,59,5,60,105,242,81,81,71,117,36,7,0,45,24,0,4,4,5,1,0,3,0,16,5,15,13,6,1,,2004
harride01,76,1173,436,28,74,102,169,77,19,82,139,366,157,103,78,131,44,9,0,80,22,0,11,11,11,4,1,10,5,16,7,9,6,6,2,,2004
hoibefr01,76,1272,437,32,149,181,85,50,15,20,105,284,139,102,89,145,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
howarju01,61,1624,585,126,220,346,94,32,5,79,143,541,244,115,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
iguodan01,82,2686,741,89,375,464,246,138,48,139,204,546,269,210,156,142,47,5,0,192,49,8,15,23,15,14,5,5,12,43,20,12,6,9,3,,2004
jamesle01,80,3388,2175,111,477,588,577,177,52,262,146,1684,795,636,477,308,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
johnser02,46,410,73,43,70,113,6,7,13,18,86,54,28,25,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
knighbr01,66,1944,666,21,149,170,591,131,5,147,192,587,248,196,167,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
lewisra02,71,2697,1457,110,278,388,94,75,62,123,158,1151,532,283,220,432,173,8,0,312,135,11,32,43,13,3,3,16,25,106,43,50,44,25,5,,2004
mariosh01,81,3146,1569,235,680,915,154,163,119,125,199,1289,613,275,229,341,114,15,0,635,264,46,131,177,23,21,26,21,47,223,108,39,30,43,18,,2004
mbengdj01,15,58,15,3,5,8,0,0,5,5,13,14,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
millean02,82,2852,1113,100,238,338,569,121,8,220,204,895,427,302,253,39,6,5,0,184,81,9,17,26,26,10,1,12,22,66,28,32,23,4,2,,2004
millemi01,76,2278,1022,36,264,300,220,54,23,127,197,766,387,150,108,323,140,4,0,110,48,0,10,10,11,0,3,5,7,37,18,4,4,17,8,,2004
nachbbo01,16,204,49,4,26,30,9,1,0,5,30,43,15,12,9,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
nachbbo01,55,1137,445,20,132,152,65,28,16,68,153,368,146,105,88,175,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
nailole01,68,2017,963,128,170,298,109,36,16,110,190,869,415,165,133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
outlabo01,39,214,29,16,37,53,13,6,12,8,29,34,12,9,5,0,0,2,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,,2004
piatker01,68,841,324,15,64,79,51,29,1,37,67,258,111,56,45,134,57,5,0,65,23,1,8,9,3,4,1,1,3,19,6,7,6,13,5,,2004
popema01,9,27,4,5,3,8,1,1,2,1,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
princta01,82,3039,1206,133,302,435,247,56,71,135,161,963,469,274,221,138,47,25,0,1023,336,56,102,158,83,26,9,37,50,307,133,60,48,60,22,,2004
profila01,42,428,136,24,52,76,37,16,5,27,44,128,56,25,16,28,8,3,0,5,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,,2004
ratlith01,63,1731,304,111,220,331,34,23,158,56,183,257,115,107,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
smithja01,45,648,166,29,82,111,38,25,14,39,103,148,62,55,41,2,1,3,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,2004
sprewla01,80,2450,1021,65,189,254,179,53,21,127,124,961,398,188,156,211,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
telfase01,68,1330,460,10,94,104,224,35,4,125,120,430,169,133,105,69,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
walkesa01,14,134,24,8,10,18,4,3,7,8,25,31,11,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
wardch01,14,360,75,6,33,39,43,15,0,18,22,77,24,13,11,51,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
wellsbo01,69,1489,721,49,180,229,80,85,27,90,165,617,272,188,141,104,36,2,0,25,14,0,4,4,3,2,1,1,1,9,4,6,6,0,0,,2004
willisc01,19,152,33,15,15,30,8,4,6,5,30,41,12,11,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
wrighdo01,3,27,7,0,1,1,3,4,0,3,2,11,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2004
allenma01,54,701,266,44,96,140,20,14,16,34,92,247,121,38,23,1,1,6,0,116,28,5,13,18,7,2,6,10,16,30,14,1,0,0,0,,2005
artesro01,16,603,310,26,52,78,35,42,11,43,45,237,109,121,74,54,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
artesro01,40,1604,674,49,159,208,168,80,30,88,119,630,241,184,132,199,60,5,0,198,87,8,17,25,15,8,4,5,15,81,31,23,16,27,9,,2005
atkinch01,28,552,187,12,33,45,69,14,0,30,58,174,66,31,22,92,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
atkinch01,43,1161,491,11,64,75,129,29,2,57,94,399,160,132,107,182,64,4,0,103,39,0,3,3,12,2,0,4,15,37,15,8,5,11,4,,2005
bonnema01,78,1710,583,86,198,284,56,49,31,32,216,467,209,76,63,243,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
brezepr01,79,2165,982,181,259,440,45,19,32,85,227,791,409,224,164,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
brownkw01,72,1978,536,182,291,473,72,27,46,100,196,388,204,235,128,1,0,7,0,225,90,17,29,46,7,2,6,12,21,65,34,31,22,0,0,,2005
crawfja01,79,2555,1128,36,212,248,301,87,15,175,150,879,366,357,295,293,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
croshau01,50,1148,408,62,203,265,62,22,7,48,105,285,132,102,90,140,54,6,0,175,49,5,17,22,7,5,0,6,11,38,12,18,16,23,9,,2005
daniean01,79,2283,767,19,153,172,284,52,8,89,96,550,230,336,284,101,23,6,0,216,79,2,15,17,20,3,1,10,4,52,28,22,20,11,3,,2005
davisda01,28,178,26,21,32,53,6,0,9,4,23,24,9,15,8,1,0,8,0,36,2,1,8,9,1,0,0,3,11,6,0,4,2,0,0,,2005
dioguik01,69,1031,486,95,134,229,29,15,30,78,164,334,175,168,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
diopde01,81,1510,190,145,229,374,23,44,146,36,253,154,75,72,39,2,1,22,0,407,59,40,69,109,2,14,28,11,81,39,24,18,11,0,0,,2005
dunlemi02,81,2578,932,78,321,399,237,60,32,120,199,816,331,252,196,260,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
evansre01,41,788,242,114,162,276,23,24,5,41,95,173,88,120,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
evansre01,26,605,135,57,169,226,15,16,5,44,71,95,43,97,49,0,0,5,0,69,19,8,15,23,0,2,1,6,11,7,3,18,13,2,0,,2005
finlemi01,77,2038,780,31,216,247,116,37,7,62,97,695,286,115,98,279,110,13,0,411,136,1,48,49,18,8,3,9,19,105,50,20,18,47,18,,2005
francst01,46,1734,747,60,159,219,262,51,11,156,142,575,249,290,231,70,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
francst01,24,659,258,14,57,71,83,23,6,58,62,190,84,109,83,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
gilled01,41,122,45,0,15,15,12,11,1,9,13,45,10,23,18,23,7,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,2005
harride01,56,1275,554,26,99,125,177,53,16,84,121,405,190,236,169,21,5,23,0,558,216,15,24,39,50,18,3,42,69,171,82,74,52,8,0,,2005
howarju01,80,2537,942,168,367,535,112,49,8,133,235,859,394,191,154,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
iguodan01,82,3086,1007,117,364,481,255,135,21,153,198,688,344,349,263,158,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
jamesle01,79,3361,2478,75,481,556,521,123,66,260,181,1823,875,814,601,379,127,13,0,604,400,22,83,105,76,18,9,65,44,307,146,118,87,63,21,,2005
johnser02,18,81,15,5,19,24,2,1,2,5,23,17,7,2,1,0,0,3,0,11,2,0,4,4,0,1,0,1,1,1,0,2,2,0,0,,2005
knighbr01,69,2351,871,35,188,223,610,157,4,164,202,772,308,314,252,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
leeda02,67,1129,345,109,194,303,43,30,20,51,124,230,137,123,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
lewisra02,78,2876,1568,111,279,390,182,102,50,141,191,1151,538,428,350,370,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
mariosh01,81,3263,1769,249,710,959,143,160,137,125,223,1365,716,298,241,290,96,20,0,849,407,57,176,233,31,37,23,22,65,333,163,67,59,70,22,,2005
mbengdj01,43,237,74,19,37,56,2,6,25,16,47,60,32,20,10,1,0,7,0,25,4,1,7,8,0,0,1,3,9,3,1,2,2,0,0,,2005
millean02,82,2937,1126,92,259,351,674,106,18,256,213,872,404,424,313,27,5,5,0,182,82,8,14,22,36,5,1,16,12,77,34,17,14,0,0,,2005
millemi01,74,2268,1014,42,355,397,200,52,27,140,173,760,354,210,168,339,138,4,0,107,34,1,14,15,7,2,2,8,11,30,12,9,9,8,1,,2005
nachbbo01,25,405,126,4,45,49,22,13,5,20,52,124,42,36,25,57,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
nachbbo01,11,97,31,4,7,11,5,3,0,4,13,32,12,8,5,14,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
nailole01,22,237,93,23,19,42,7,8,4,10,32,80,40,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
outlabo01,32,355,75,31,46,77,14,10,12,17,50,58,35,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
piatker01,29,228,59,4,19,23,13,6,1,11,20,61,24,5,2,33,9,6,0,28,10,1,4,5,1,0,1,0,1,6,3,2,2,5,2,,2005
princta01,82,2898,1156,104,242,346,186,62,39,91,96,999,455,238,182,183,64,18,0,745,296,43,59,102,54,12,15,31,23,231,106,76,63,46,21,,2005
profila01,25,279,104,8,35,43,15,11,5,24,25,84,40,24,21,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
ratlith01,55,1301,270,89,190,279,28,18,88,47,143,189,108,83,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
singlja01,59,753,203,63,134,197,29,19,21,28,95,151,77,50,39,20,10,7,0,13,2,0,3,3,2,0,0,0,3,3,1,0,0,2,0,,2005
stoudsa01,61,1236,589,12,104,116,75,27,3,82,118,492,204,110,99,216,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
telfase01,68,1641,643,19,101,120,247,66,6,115,167,578,228,175,130,162,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
udokaim01,8,114,22,3,14,17,6,1,0,2,8,24,9,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
villach01,81,2361,1053,181,340,521,88,60,63,99,247,940,435,160,113,214,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
walkesa01,7,22,2,0,3,3,0,0,1,2,7,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
wellsbo01,52,1684,707,142,259,401,144,94,25,126,156,613,284,190,129,45,10,6,0,249,139,25,47,72,8,5,2,18,25,87,53,43,28,8,5,,2005
willial02,1,10,1,0,3,3,0,0,0,0,0,3,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
wrighdo01,20,132,58,2,30,32,8,3,1,14,12,43,20,17,15,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2005
allenma01,60,638,242,42,77,119,16,17,16,21,85,258,107,34,28,1,0,5,0,35,4,4,3,7,1,1,1,3,7,12,2,0,0,0,0,,2006
artesro01,70,2641,1316,102,352,454,235,149,43,146,205,1040,458,415,307,260,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2006
atkinch01,75,2064,988,18,121,139,346,50,4,127,136,715,310,311,252,306,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2006
bonnema01,56,654,275,64,92,156,22,17,11,25,67,237,106,38,27,94,36,9,0,26,7,2,1,3,0,2,0,3,6,7,2,2,2,4,1,,2006
brezepr01,58,838,288,80,104,184,23,11,23,38,161,274,122,68,43,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2006
brownkw01,41,1132,345,81,163,244,75,39,49,76,124,242,143,134,59,1,0,5,0,133,43,13,15,28,1,1,4,9,16,36,19,9,5,0,0,,2006
crawfja01,59,2198,1039,44,145,189,259,57,8,162,114,886,354,272,228,322,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2006
croshau01,61,727,227,33,153,186,44,14,6,33,68,222,78,52,45,91,26,3,0,34,15,3,3,6,0,0,0,2,5,12,4,4,4,4,3,,2006
daniean01,80,1761,571,18,133,151,290,39,9,69,79,389,172,250,208,63,19,4,0,176,53,2,16,18,47,5,1,7,4,38,17,21,18,5,1,,2006
davisda01,46,464,83,59,78,137,12,10,34,15,59,74,33,26,17,0,0,8,0,52,8,5,7,12,1,2,2,2,14,8,3,4,2,0,0,,2006
dioguik01,17,222,123,21,42,63,5,3,11,18,35,83,44,44,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2006
dioguik01,42,538,243,54,86,140,20,5,15,49,87,183,83,96,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2006
diopde01,81,1480,190,166,272,438,30,40,113,63,244,151,71,86,48,1,0,6,0,140,21,16,25,41,2,3,10,4,21,15,9,7,3,0,0,,2006
dunlemi02,39,1051,446,40,147,187,117,38,12,71,83,370,166,101,78,104,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2006
dunlemi02,43,1529,603,44,200,244,111,46,10,78,120,480,218,168,133,120,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2006
evansre01,66,1127,325,156,304,460,45,42,16,95,144,215,117,183,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2006
finlemi01,82,1823,740,34,189,223,108,32,16,46,76,663,273,98,90,286,104,20,0,538,225,8,50,58,22,11,4,13,28,178,73,39,35,105,44,,2006
foyera01,82,1879,832,49,169,218,232,53,21,152,184,691,300,192,164,185,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2006
francst01,44,1237,497,33,124,157,170,41,12,100,126,343,140,211,175,111,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2006
gayru01,78,2103,846,93,255,348,100,71,74,140,192,760,321,209,152,143,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2006
harride01,80,2081,813,45,151,196,296,96,21,146,242,593,292,261,215,50,14,6,0,164,79,1,11,12,30,6,1,9,23,63,31,19,14,10,3,,2006
howarju01,80,2123,773,138,332,470,131,29,8,112,205,665,309,188,155,0,0,7,0,157,35,10,21,31,7,5,0,4,10,35,14,11,7,0,0,,2006
iguodan01,76,3062,1386,77,357,434,432,152,33,261,200,991,443,551,452,155,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2006
